Code Client;Civilite;Nom;Prenom;Adresse1;CodePostal;Commune;Date Naissance;Date entrée en relation;Email;Twitter;facebook;Klout;Points;AppMobile;Magasin;Newsletter;score parfums BIO;score soleil des iles
2274921;Mme;DE GOUTEL;Emmanuelle;1164 CH DE GUIRAND;83210;SOLLIES TOUCAS;07-mai-97;12-avr-16;Emmanuelle.DE GOUTEL@gmail.com;;;56;234;0;Wagram;0;1;0
2275177;Mme;ROCHICCIOLI;Evelyne Marie;905 ROUTE DES COMBES;83210;SOLLIES VILLE;06-févr-74;08-nov-15;ROCHICCIOLI@yahoo.fr;http://twitter.com/ROCHICCIOLI;Evelyne Marie.ROCHICCIOLI@facebook.com;131;11;1;Montparnasse;0;1;1
2248699;Mme;LETE;Severine;27 LOT LES PIBOULES;83210;LA FARLEDE;03-mai-88;11-juil-15;LETE@yahoo.fr;http://twitter.com/Severine.LETE;Severine.LETE@facebook.com;25;289;0;Montparnasse;0;0;0
2248744;Mlle;LOHEZIC;VERONIQUE;6 ALLEE DU RELAIS;83210;SOLLIES;17-févr-94;16-août-15;LOHEZIC@yahoo.fr;;;20;83;0;Montparnasse;0;1;1
2273493;Mme;VIERIN;MARYVONNE;21 RUE DE LA PEPINIERE;83210;SOLLIES PONT;29-juil-68;10-août-16;MARYVONNE.VIERIN@icloud.com;;MARYVONNE.VIERIN@facebook.com;1;138;1;Montparnasse;0;1;0
5974722;Mme;DELBOULBE;DANIELLE;38 RUE VINCENT COURDOUAN;83220;LE PRADET;05-avr-76;06-mai-16;DELBOULBE@yahoo.fr;http://twitter.com/DELBOULBE;DANIELLE.DELBOULBE@facebook.com;4;31;0;Montparnasse;0;0;0
2361537;Mme;HARRISSART;Marie;51 ALLEE DES HIBISCUS;83220;LE PRADET;25-avr-77;29-juin-15;Marie_HARRISSART@outlook.fr;http://twitter.com/HARRISSART;;50;18;0;Montparnasse;0;1;0
2375449;Mr;CORBARD;Marc;LES ROCHES BLEUES;83220;LE PRADET;23-déc-87;17-juil-16;Marc.CORBARD@icloud.com;;CORBARD@facebook.fr;1;77;0;Montparnasse;0;0;1
2330194;Mme;TAYOT;Regina;120 LOT LES ESTIVALES;83220;LE PRADET;10-mars-87;05-juin-15;Regina.TAYOT@icloud.com;http://twitter.com/Regina.TAYOT;;14;5;0;Montparnasse;0;1;1
2335968;Mme;BAZOUCHE;Astrid;360 CHEMIN DES MOUETTES;83220;LE PRADET;01-oct-93;30-mai-16;BAZOUCHE@yahoo.fr;http://twitter.com/Astrid.BAZOUCHE;BAZOUCHE@facebook.fr;77;51;0;Montparnasse;0;0;0
2344674;Mme;KONTIS;Nathalie;38 R PERIMON TROUCHET;83220;LE PRADET;22-mai-82;12-févr-16;Nathalie.KONTIS@icloud.com;http://twitter.com/KONTIS;;38;61;0;Montparnasse;0;1;0
2346362;Mlle;JULIEN DEBAY;AURELIE;LE PIN DE GALLE;83220;LE PRADET;17-juil-80;12-févr-16;AURELIE_JULIEN DEBAY@outlook.fr;http://twitter.com/JULIEN DEBAY;AURELIE.JULIEN DEBAY@facebook.com;47;75;0;Montparnasse;0;0;0
2346399;Mme;AUGELDRE;LAURENCE;246 RUE JOSEPH LANTRUA;83220;LE PRADET;26-mars-86;20-nov-15;LAURENCE_AUGELDRE@outlook.fr;;AUGELDRE@facebook.fr;18;41;0;Wagram;0;1;0
2315275;Mme;PETITPREZ;Patricia;CH DU PIN DE GALLE;83220;LE PRADET;07-déc-70;30-mai-16;Patricia.PETITPREZ@gmail.com;http://twitter.com/PETITPREZ;Patricia.PETITPREZ@facebook.com;28;18;0;Montparnasse;0;0;1
2315488;Mme;BORY;Jeanine;20 PLACE RONARCH;83220;LE PRADET;04-juil-86;08-déc-16;Jeanine.BORY@gmail.com;http://twitter.com/BORY;BORY@facebook.fr;40;18;0;Montparnasse;0;0;1
2318990;Mme;ADANDE;Catherine;35 RUE JULES VERNE;83220;LE PRADET;10-sept-86;24-avr-16;ADANDE@yahoo.fr;;;36;22;0;Montparnasse;0;0;0
2319019;Mme;GRANGER;Regine;AVE DU PIN DE GAL;83220;LE PRADET;30-janv-89;28-août-15;Regine.GRANGER@icloud.com;;GRANGER@facebook.fr;20;30;0;Montparnasse;0;1;1
2320751;Mlle;BEGGIATO;Christine;10 RUE MEGE;83220;LE PRADET;24-sept-95;27-oct-15;Christine.BEGGIATO@gmail.com;;Christine.BEGGIATO@facebook.com;33;38;0;Montparnasse;0;0;1
2320773;Mme;THEOLADE;Clothilde;LES ROCHES BLEUES;83220;LE PRADET;01-mai-68;11-juin-16;Clothilde.THEOLADE@gmail.com;http://twitter.com/Clothilde.THEOLADE;THEOLADE@facebook.fr;4;177;0;Wagram;0;1;1
2304496;Mlle;SERRAILLE;Katy;LES ROCHES BLEUES;83220;LE PRADET;22-janv-85;05-juil-16;SERRAILLE@yahoo.fr;;;5;9;0;Montparnasse;0;1;1
2304822;Mme;ESCANEZ;MARYSE;;83220;LE PRADET;17-mars-72;08-nov-15;MARYSE.ESCANEZ@free.fr;http://twitter.com/MARYSE.ESCANEZ;ESCANEZ@facebook.fr;3;98;0;Montparnasse;0;1;1
2304835;Mme;NOEL;ROLAND;411 CHEMIN DE LA FOUX;83220;LE PRADET;02-avr-79;15-sept-16;ROLAND.NOEL@free.fr;;;14;39;0;Montparnasse;0;0;1
2276218;Mme;CEBAREC;PATRICIA;370 RUE PAUL ARENE;83220;LE PRADET;28-sept-89;01-mars-15;CEBAREC@yahoo.fr;;PATRICIA.CEBAREC@facebook.com;27;71;1;Montparnasse;0;1;1
2276226;Mme;BOURCEREAU;YOLA;;83220;LE PRADET;25-juin-82;30-avr-15;YOLA.BOURCEREAU@free.fr;;BOURCEREAU@facebook.fr;49;42;0;Montparnasse;0;0;0
2304294;Mlle;GOETHAL;Patricia;;83220;LE PRADET;25-janv-78;05-févr-15;GOETHAL@yahoo.fr;http://twitter.com/GOETHAL;GOETHAL@facebook.fr;22;150;0;Montparnasse;0;1;0
2275558;Mme;VIELH;Claudine;LA PALMERAIE;83220;LA PRADET;23-avr-76;24-mai-15;Claudine.VIELH@free.fr;http://twitter.com/VIELH;;13;2;0;Wagram;0;1;1
2275936;Mlle;GAUTHIER;Isabelle;RUE MARCEL VANDELLI;83220;LE PRADET;10-janv-88;16-août-15;Isabelle.GAUTHIER@icloud.com;http://twitter.com/GAUTHIER;;26;121;0;Montparnasse;1;1;1
2276174;Mme;ALLART;Janine;;83220;LE PRADET;08-avr-67;22-août-16;ALLART@yahoo.fr;;;42;26;0;Wagram;1;1;0
2274220;Mlle;WAHL;Laurent;120 RUE VINCENT COURDOUAN;83220;LE PRADET;24-avr-87;03-sept-16;Laurent.WAHL@icloud.com;http://twitter.com/Laurent.WAHL;WAHL@facebook.fr;9;151;0;Wagram;0;1;1
2274331;Mme;VAUTHERIN;Marie;;83220;LE PRADET;14-mai-92;31-janv-16;Marie_VAUTHERIN@outlook.fr;;;16;95;0;Montparnasse;1;1;1
2274472;Mme;CHEMOUNY;Stephanie;PALMERAIE LE KENTIA N 20;83220;LE PRADET;25-juin-77;12-mai-15;Stephanie.CHEMOUNY@icloud.com;;;30;11;0;Montparnasse;1;1;1
2274569;Mme;SOMPAYRAC;Dominique;CHEMIN DU PAS DEI GARDEEN;83220;LE PRADET;16-avr-89;19-janv-16;Dominique.SOMPAYRAC@free.fr;http://twitter.com/Dominique.SOMPAYRAC;;48;17;0;Montparnasse;0;1;1
2274675;Mme;LE CORNEC;Delphine;40 RUE ALPHONSE LAVERAND;83220;LE PRADET;04-nov-86;24-févr-16;LE CORNEC@yahoo.fr;http://twitter.com/Delphine.LE CORNEC;;21;63;0;Montparnasse;0;0;0
2274683;Mlle;CHAUVET;ILONA;3 CHEMIN DE LA CARRAIRE;83220;LE PRADET;23-janv-81;15-sept-16;ILONA.CHAUVET@free.fr;http://twitter.com/CHAUVET;;35;169;0;Montparnasse;0;0;0
2274701;Mme;DUCHE;Claire;282 CHEMIN SAN PEYRE;83220;LE PRADET;23-janv-86;16-août-15;DUCHE@yahoo.fr;;Claire.DUCHE@facebook.com;33;47;0;Montparnasse;0;1;1
2274741;Mme;DAI;Justine;;83220;LE PRADET;16-avr-72;01-janv-17;Justine.DAI@free.fr;;;143;184;1;Montparnasse;0;0;0
2274806;Mlle;SZENKER;Karine;23 CHEM DE LA MARQUISANNE;83220;LE PRADET;20-juin-81;24-janv-15;Karine_SZENKER@outlook.fr;http://twitter.com/SZENKER;Karine.SZENKER@facebook.com;33;32;0;Montparnasse;0;1;0
2275257;Mme;CHELLI;Dorothy;436 RUE G VEYGAND;83220;LA PRADET;09-sept-87;16-août-15;CHELLI@yahoo.fr;;;43;31;0;Montparnasse;0;0;0
2248803;Mme;COQUELLE;Nathalie;;83220;LE PRADET;31-mars-69;17-juil-16;Nathalie.COQUELLE@free.fr;;Nathalie.COQUELLE@facebook.com;10;12;0;Wagram;0;1;0
2368002;Mme;RICHARD;Chantal;124 BD DES TENNIS;83230;BORMES;01-déc-71;31-mars-16;RICHARD@yahoo.fr;http://twitter.com/RICHARD;RICHARD@facebook.fr;8;203;0;Montparnasse;0;1;1
2322865;Mme;MORNEAU;Carole;2 B CORNICHE INFERIEURE;83230;BORMES LES MIMOSAS;04-mai-71;27-sept-16;MORNEAU@yahoo.fr;http://twitter.com/MORNEAU;;35;36;0;Montparnasse;0;0;1
2322934;Mme;RAFFORT;Nathalie;66 IMPASSE DES MYRTILLES;83230;BORMES LES MIMOSAS;08-oct-98;09-sept-15;RAFFORT@yahoo.fr;http://twitter.com/Nathalie.RAFFORT;Nathalie.RAFFORT@facebook.com;27;100;0;Montparnasse;0;0;1
2324720;Mme;TREFOIS;Karine;144 CHEMIN DES CISTES;83230;BORMES LES MIMOSAS;14-oct-94;09-oct-16;TREFOIS@yahoo.fr;;Karine.TREFOIS@facebook.com;27;66;0;Montparnasse;0;1;0
2310136;Mlle;SALINIE;Michelle;131 IMPASSE DU CASTELLAN;83230;BORMES LES MIMOSAS;22-janv-88;04-août-15;Michelle.SALINIE@gmail.com;http://twitter.com/Michelle.SALINIE;SALINIE@facebook.fr;4;14;0;Montparnasse;0;1;0
2319009;Mme;PASCUAL;Angele;132 RUE DES RAPUGUES;83230;BORMES LES MIMOSAS;27-déc-90;08-nov-15;Angele.PASCUAL@gmail.com;http://twitter.com/Angele.PASCUAL;Angele.PASCUAL@facebook.com;26;65;0;Montparnasse;0;1;0
2308051;Mme;DUBOSC;MAEVA;VILLA LEGABOULET;83230;BORMES LES MIMOSAS;07-mai-86;06-mai-16;MAEVA.DUBOSC@gmail.com;http://twitter.com/MAEVA.DUBOSC;DUBOSC@facebook.fr;24;1;0;Montparnasse;0;1;1
2276328;Mme;ALBERTINI;Genevieve;;83230;BORMES;10-mai-79;17-juin-15;Genevieve_ALBERTINI@outlook.fr;http://twitter.com/ALBERTINI;;0;150;0;Montparnasse;0;0;1
2304074;Mlle;AIT;Lugdivine;;83230;BORMES LES MIMOSAS;11-sept-86;31-mars-16;AIT@yahoo.fr;;;20;2;0;Montparnasse;0;1;1
2304100;Mr;SULTAN;Lionel;18 RUE DU PETIT PLANTIER;83230;BORMES LES MIMOSAS;25-juil-85;12-févr-16;Lionel.SULTAN@icloud.com;;Lionel.SULTAN@facebook.com;33;99;0;Montparnasse;0;0;1
2274943;Mme;LEROUX ROBERT;Sandra;2266 ROUTE DE CABASSON;83230;BORMES LES MIMOSAS;27-sept-65;21-sept-15;LEROUX ROBERT@yahoo.fr;http://twitter.com/LEROUX ROBERT;Sandra.LEROUX ROBERT@facebook.com;20;127;1;Montparnasse;1;1;1
2248881;Mlle;CAPPE;Corinne;116 ALLÉE DU HAUT BATAILL;83230;BORME LES MIMOSA;17-déc-82;15-oct-15;Corinne.CAPPE@icloud.com;http://twitter.com/CAPPE;CAPPE@facebook.fr;178;43;1;Montparnasse;0;1;1
2304922;Mme;DORIER;Fabienne;6 RUE TOPAZE;83240;CAVALAIRE SUR MER;11-nov-82;14-déc-15;DORIER@yahoo.fr;http://twitter.com/DORIER;Fabienne.DORIER@facebook.com;6;37;0;Wagram;0;0;0
2307921;Mr;PETIT;Timothee;295 BOULEVARD MALMAISON;83240;CAVALAIRE SUR MER;27-févr-98;06-mai-16;Timothee_PETIT@outlook.fr;;;52;100;0;Montparnasse;1;1;0
2284022;Mme;EL ASMAR;Marie Christin;THALASSA 2 AV DARIUSNB;83240;CAVALAIRE;13-oct-79;07-janv-16;Marie Christin.EL ASMAR@gmail.com;;EL ASMAR@facebook.fr;7;20;1;Montparnasse;0;0;0
2304728;Mme;MOYSE;Veronique;APPT A11 RES CAP SUD;83240;CAVALAIRE SUR MER;28-juil-98;07-mars-16;Veronique.MOYSE@icloud.com;http://twitter.com/MOYSE;MOYSE@facebook.fr;92;37;0;Montparnasse;0;1;0
2320933;Mlle;CEDRA;AURELIE;CH LA COULERETTE;83250;LA LONDE;07-août-56;24-mai-15;CEDRA@yahoo.fr;;CEDRA@facebook.fr;34;116;0;Montparnasse;0;1;0
2324726;Mme;GARODEL;Marie Laure;;83250;LA LONDE LES MAURES;05-août-83;18-avr-15;Marie Laure.GARODEL@gmail.com;;Marie Laure.GARODEL@facebook.com;19;35;0;Montparnasse;0;0;1
2332204;Mlle;BALATEU;Caroline;6 AV DU PETIT BOIS;83250;LA LONDE;08-nov-82;05-juin-15;Caroline_BALATEU@outlook.fr;;BALATEU@facebook.fr;164;38;0;Montparnasse;0;1;1
2346429;Mme;BOUAZIZ;Christine;LOT LA FORGE RUE;83250;LA LONDE;20-juil-92;21-oct-16;Christine_BOUAZIZ@outlook.fr;;;3;50;0;Montparnasse;0;1;1
2307859;Mme;VINCENT;Blanche;PLACE SOCHET;83250;LA LONDE LES MAURES;28-avr-84;01-janv-17;Blanche.VINCENT@gmail.com;http://twitter.com/VINCENT;;15;62;0;Montparnasse;0;0;1
2275875;Mme;AUDIBERT;Jacqueline;DOMAINE DES PINS BAT C2 A;83250;La Londe Les Maures;07-nov-91;07-mars-16;AUDIBERT@yahoo.fr;;AUDIBERT@facebook.fr;28;51;1;Montparnasse;0;0;0
2276247;Mme;REHM;CHRISTELLE;AV GENERAL DEGAULLE;83250;LA LONDE LES MAURES;16-mai-85;29-juil-16;CHRISTELLE.REHM@gmail.com;http://twitter.com/REHM;REHM@facebook.fr;28;33;0;Montparnasse;0;1;0
2274774;Mme;LECOCQ;Celine;RUE DES CALANQUES;83250;LA LONDE LES MAURES;23-févr-91;14-nov-16;LECOCQ@yahoo.fr;;LECOCQ@facebook.fr;15;34;0;Montparnasse;0;1;0
2369250;Mr;MASSIAS;Smael;50 CHEMIN DES ARAMONS;83260;LA CRAU;02-avr-98;26-nov-16;Smael.MASSIAS@gmail.com;http://twitter.com/MASSIAS;;16;23;0;Montparnasse;0;0;1
2327408;Mme;CHANSARD;Anne Judith;1041 CHEMIN DU COLLET LONG;83260;LA CRAU;31-janv-68;26-déc-15;CHANSARD@yahoo.fr;;;75;95;0;Wagram;0;0;0
2327488;Mme;LYANT;Anne Marie;58 ALLEES DES LILAS;83260;LA CRAU;15-sept-77;17-juin-15;LYANT@yahoo.fr;http://twitter.com/LYANT;LYANT@facebook.fr;11;68;0;Montparnasse;0;0;0
2327535;Mme;COSTES;MARIANE;RESIDENCE LA MOUTONE PLAC;83260;LA CRAU;12-juil-96;09-oct-16;MARIANE.COSTES@gmail.com;;MARIANE.COSTES@facebook.com;64;111;0;Montparnasse;0;1;0
2344728;Mme;CHRISTOPHE;Laurence;88 ALLEE DES ACACIAS;83260;LA CRAU;08-mai-95;31-janv-16;CHRISTOPHE@yahoo.fr;;CHRISTOPHE@facebook.fr;95;168;0;Montparnasse;0;0;1
2346452;Mme;LECONTE;CATHERINE;320 CHEMIN DE SAINT BENOIT;83260;LA CRAU;27-oct-96;02-déc-15;CATHERINE.LECONTE@free.fr;;LECONTE@facebook.fr;19;95;0;Wagram;0;1;1
2305149;Mme;TOILLON;Florence;166 IMPASSE DU MARRONNIER;83260;LA CRAU;03-janv-87;08-déc-16;TOILLON@yahoo.fr;;Florence.TOILLON@facebook.com;9;118;0;Montparnasse;0;0;1
2310183;Mr;VILLETTE;LIONEL;100 IMP CORNOUIILERS CLOS;83260;LA CRAU;03-août-86;19-mars-16;LIONEL.VILLETTE@icloud.com;http://twitter.com/VILLETTE;LIONEL.VILLETTE@facebook.com;169;119;0;Wagram;0;0;0
2315485;Mr;FAJG;Jean Francois;6 IMP DU PIVERT;83260;LA CRAU;02-sept-79;29-juil-16;FAJG@yahoo.fr;;;11;21;0;Montparnasse;0;0;0
2317185;Mme;DURUDEAU;Sandrine;12 RUE GALLENI PARC DE LA;83260;LA CRAU;18-juil-90;17-févr-15;Sandrine_DURUDEAU@outlook.fr;http://twitter.com/DURUDEAU;;23;226;0;Wagram;0;0;1
2318985;Mme;GONZALEZ MELLAN;Andree Marie;6 IMPASSE DES VERDIERS;83260;LA CRAU;16-août-78;24-janv-15;Andree Marie_GONZALEZ MELLAN@outlook.fr;;;11;86;0;Montparnasse;0;1;0
2319031;Mlle;GUILBERT;Irenee;1553 ROUTE D HYERES;83260;LA CRAU;24-mai-82;21-oct-16;Irenee.GUILBERT@free.fr;;;56;65;0;Montparnasse;0;0;1
2304507;Mr;SAIOVICI;Francois Regis;840 CHEMIN DES TOURRACHES;83260;LA CRAU;12-nov-65;29-juil-16;SAIOVICI@yahoo.fr;;;3;129;0;Montparnasse;0;1;0
2304672;Mme;LAMENDIN;Florence;;83260;LA CRAU;02-nov-78;12-avr-16;Florence.LAMENDIN@gmail.com;;;1;48;0;Montparnasse;0;1;0
2304681;Mme;GLOU;Corinne;19 RUE DES SOLEILS;83260;LA CRAU;08-nov-67;17-juil-16;Corinne.GLOU@gmail.com;;GLOU@facebook.fr;3;100;1;Montparnasse;0;0;1
2304866;Mlle;AUGER;Suzanne;;83260;LA CRAU;20-sept-87;09-oct-16;AUGER@yahoo.fr;;;30;63;1;Montparnasse;0;1;1
2304893;Mme;DEGRANGES;FABIENNE;220 CHEMIN DE LA NAVARRE;83260;LA CRAU;09-oct-81;17-juin-15;DEGRANGES@yahoo.fr;;DEGRANGES@facebook.fr;2;108;0;Montparnasse;0;0;0
2305008;Mme;BALLISTE;ARMANDE;TRAVERSE DES POURPRES;83260;LA CRAU;04-avr-87;17-juil-16;ARMANDE.BALLISTE@gmail.com;http://twitter.com/ARMANDE.BALLISTE;BALLISTE@facebook.fr;4;45;1;Montparnasse;1;1;1
2305101;Mme;BELLAICHE;Marie Noellle;1 IMP CARTIER;83260;LA CRAU;30-juin-87;05-févr-15;BELLAICHE@yahoo.fr;;;36;87;1;Montparnasse;0;0;1
2307879;Mme;PETIT;MELINA;4 IMPASSE CLAUDE BERNARD;83260;LA CRAU;23-janv-84;05-juil-16;MELINA.PETIT@free.fr;http://twitter.com/MELINA.PETIT;PETIT@facebook.fr;42;130;0;Montparnasse;0;0;1
2307993;Mme;LIVRY;Felicia;31 IMP DES CEDRES;83260;LA CRAU;17-juin-95;30-avr-15;Felicia.LIVRY@icloud.com;;LIVRY@facebook.fr;11;62;0;Montparnasse;0;1;0
2275831;Mme;TILLARD;Cathy;1243 ROUTE DE MARAVAL;83260;LA CRAU;10-oct-78;07-janv-16;TILLARD@yahoo.fr;http://twitter.com/TILLARD;TILLARD@facebook.fr;41;55;0;Montparnasse;0;0;1
2275846;Mr;RIBET;Laurence;RES DU GAPEAU   2 RUE DU;83260;LA CRAU;24-mai-79;15-sept-16;Laurence.RIBET@free.fr;http://twitter.com/RIBET;Laurence.RIBET@facebook.com;13;62;1;Wagram;0;0;1
2275879;Mme;MARTIN;Corinne;1491 CHEM GOYS FOURNIERS;83260;LA CRAU;01-août-70;26-nov-16;Corinne.MARTIN@gmail.com;http://twitter.com/MARTIN;;37;33;0;Montparnasse;0;1;1
2276235;Mlle;DHERBIGNY;Yukari;TRAVERSE DU MERLOT;83260;LA CRAU;09-oct-95;29-juin-15;DHERBIGNY@yahoo.fr;http://twitter.com/DHERBIGNY;DHERBIGNY@facebook.fr;36;104;1;Montparnasse;0;0;1
2276398;Mme;ROUMIAN;Sophie;13 IMPASSE CLAUDE BERNARD;83260;LA CRAU;04-mai-86;06-mai-16;ROUMIAN@yahoo.fr;;;18;12;0;Montparnasse;0;0;1
2304116;Mlle;GIRARDEAU;Jessica;;83260;LA CRAU;30-avr-79;19-janv-16;GIRARDEAU@yahoo.fr;;Jessica.GIRARDEAU@facebook.com;70;12;0;Montparnasse;0;0;1
2304267;Mr;BERGOUGNOUX;FRANCIS;579 CH DE ST AUGUSTIN;83260;LA CRAU;21-mars-93;02-déc-15;FRANCIS.BERGOUGNOUX@gmail.com;http://twitter.com/FRANCIS.BERGOUGNOUX;BERGOUGNOUX@facebook.fr;23;114;1;Montparnasse;0;0;0
2275042;Mme;BOURDON;Aliette;;83260;LA CRAU;08-janv-84;17-juil-16;BOURDON@yahoo.fr;http://twitter.com/BOURDON;;11;24;0;Wagram;0;1;0
2275294;Mlle;MAURIN;Jacqueline;LE RIGAUD 200 AV DE LIMANS;83260;LA CRAU;15-mars-85;03-oct-15;MAURIN@yahoo.fr;http://twitter.com/MAURIN;MAURIN@facebook.fr;72;36;0;Wagram;0;1;1
2275970;Mme;SCOLARDI;Colette;42 CH DE LA SCIRIE;83260;LA CRAU;11-janv-89;23-juin-16;Colette_SCOLARDI@outlook.fr;http://twitter.com/SCOLARDI;Colette.SCOLARDI@facebook.com;26;53;0;Montparnasse;0;0;0
2274423;Mme;DIRIDOLLOU;Cahterine;52 RUE DES GRANDS PINS;83260;LA CRAU;20-mai-81;14-nov-16;Cahterine_DIRIDOLLOU@outlook.fr;;;6;281;0;Montparnasse;0;1;0
2274601;Mme;HENRY;Camille;3 RUE DES CHARDONNERETS;83260;LA CRAU;01-déc-88;24-févr-16;HENRY@yahoo.fr;http://twitter.com/HENRY;HENRY@facebook.fr;86;35;0;Montparnasse;0;0;1
2274782;Mme;RENAUD;DOMINIQUE;105 IMPASSE DES ALOUETTES;83260;LA CRAU;14-juin-86;03-oct-15;DOMINIQUE.RENAUD@gmail.com;;;249;83;0;Montparnasse;0;0;1
2248685;Mme;TAILLANDIER;Christophe;9 IMPASSE DE LA PANOUCHE;83260;LA CRAU;04-juil-84;02-déc-15;Christophe_TAILLANDIER@outlook.fr;;;7;36;0;Montparnasse;0;1;0
2248724;Mme;CRESTOU;Laurence;7 AVENUE DE LA GARE;83260;LA CRAU;29-mars-97;15-oct-15;Laurence_CRESTOU@outlook.fr;http://twitter.com/Laurence.CRESTOU;Laurence.CRESTOU@facebook.com;32;94;0;Montparnasse;1;0;1
2248934;Mme;BADETS;DANIELLE;;83260;LA VALETTE;12-août-79;12-mai-15;DANIELLE.BADETS@free.fr;;DANIELLE.BADETS@facebook.com;9;10;0;Montparnasse;1;0;1
2332165;Mme;HERVIEU;Najia;BOULEVARD DES LAVANDES;83270;ST CYR SUR MER;22-juin-70;14-nov-16;Najia.HERVIEU@gmail.com;;Najia.HERVIEU@facebook.com;2;94;0;Montparnasse;0;1;1
2275583;Mme;RICCI;Marie Helene;;83300;DRAGUIGNAN;01-sept-77;12-févr-16;Marie Helene_RICCI@outlook.fr;http://twitter.com/Marie Helene.RICCI;;12;133;1;Wagram;0;1;0
2315468;Mme;GALLIAN;Ewa;LES CEPS CHEMIN DES MINES;83310;COGOLIN;15-déc-94;19-janv-16;Ewa.GALLIAN@icloud.com;http://twitter.com/GALLIAN;;26;138;0;Montparnasse;1;1;0
2304398;Mme;SERRA;;;83310;GRIMAUD;01-juil-57;23-juil-15;_SERRA@outlook.fr;;SERRA@facebook.fr;60;84;0;Montparnasse;0;0;1
2304083;Mme;POPOVICI;VALERIE;;83310;COGOLIN;05-nov-85;08-nov-15;VALERIE_POPOVICI@outlook.fr;;POPOVICI@facebook.fr;39;136;0;Montparnasse;1;0;1
2327402;Mme;GUYOT;MARYSE;36 ALLEE DES NARCISSES;83320;CARQUEIRANNE;03-févr-76;10-août-16;MARYSE.GUYOT@free.fr;;;16;168;0;Wagram;0;0;1
2327529;Mme;GAULT;Mireille;LA VALERANNE;83320;CARQUEIRANNE;04-juil-93;19-mars-16;Mireille.GAULT@gmail.com;http://twitter.com/GAULT;GAULT@facebook.fr;7;75;0;Montparnasse;0;0;0
2334064;Mme;ECHINARD;FATMA;;83320;CARQUEIRANNE;21-août-74;31-janv-16;FATMA.ECHINARD@icloud.com;;;10;127;1;Montparnasse;1;1;1
2307828;Mme;MANZONI;CHRYSTELLE;76 AVENUE DU COTAUX      I;83320;CARQUEIRANNE;24-avr-88;05-juin-15;MANZONI@yahoo.fr;;;39;90;1;Wagram;0;0;1
2307852;Mme;FOURNIER;Corinne;IMM LE PRIVILEGE 1 AV DE;83320;CARQUEIRANNE;29-sept-91;07-janv-16;FOURNIER@yahoo.fr;;;6;218;0;Montparnasse;0;0;1
2310238;Mlle;BAUMANN;MICHELE;36 CHEMIN DU FREJAU;83320;CARQUEIRANNE;09-avr-60;09-sept-15;MICHELE_BAUMANN@outlook.fr;http://twitter.com/BAUMANN;BAUMANN@facebook.fr;15;159;0;Wagram;0;0;1
2310254;Mme;MARCHETTI;ISABELLE;560 AV DE FONT BRUN;83320;CARQUEIRANNE;01-juin-87;24-janv-15;MARCHETTI@yahoo.fr;http://twitter.com/ISABELLE.MARCHETTI;MARCHETTI@facebook.fr;18;7;0;Montparnasse;0;0;0
2315387;Mme;JACOB;Wided;RES LES PALMIERS;83320;CARCEIRANNE;09-janv-84;18-avr-15;JACOB@yahoo.fr;http://twitter.com/JACOB;JACOB@facebook.fr;14;172;0;Montparnasse;1;1;1
2318988;Mme;QUENET;VERONIQUE;17 B BD DU MARECHAL JOFFRE;83320;CARQUEIRANNE;05-nov-97;21-oct-16;VERONIQUE.QUENET@free.fr;http://twitter.com/VERONIQUE.QUENET;QUENET@facebook.fr;31;118;0;Montparnasse;0;1;0
2319008;Mme;MASSET;FRANCOISE;762 ROUTE DU VALLON;83320;CARQUEIRANNE;18-mars-98;06-mai-16;MASSET@yahoo.fr;;MASSET@facebook.fr;144;57;0;Wagram;0;1;0
2304666;Mme;DIEU;Serge;29 ALLEE DES BRUYERES;83320;CARQUEIRANNE;09-mars-83;17-juin-15;Serge_DIEU@outlook.fr;http://twitter.com/Serge.DIEU;DIEU@facebook.fr;11;70;0;Montparnasse;0;1;1
2295433;Mme;CASTEL;ANDREE;325 CH DE LA BENOITE;83320;CARQUEIRANNE;17-déc-75;09-sept-15;CASTEL@yahoo.fr;http://twitter.com/CASTEL;;2;127;0;Montparnasse;0;0;1
2275086;Mme;COGAN;Monique;36 BD DU ROI ALBERT 1 ER;83320;CARQUEIRANNE;24-avr-81;22-août-16;Monique.COGAN@gmail.com;;COGAN@facebook.fr;8;253;0;Wagram;0;0;1
2275526;Mme;LEACOURT;CHRISTINE;LA CROTADE BT C;83320;CARQUEIRANNE;19-avr-75;08-déc-16;CHRISTINE.LEACOURT@icloud.com;;;7;64;0;Montparnasse;1;1;0
2275662;Mme;BLAIN;Nathalie;740CH DU B CANEBAS;83320;CARQUEIRANNE;20-mars-75;06-avr-15;Nathalie.BLAIN@free.fr;http://twitter.com/Nathalie.BLAIN;BLAIN@facebook.fr;16;92;0;Montparnasse;0;1;0
2275668;Mme;DOFFEMONT;FRANCOISE;L ORATOIR;83320;CARQUEIRANNE;19-mars-81;13-mars-15;FRANCOISE.DOFFEMONT@icloud.com;;DOFFEMONT@facebook.fr;42;111;0;Montparnasse;1;0;1
