Employe,Matricule,Nom,Prenom,Departement,Poste,Sexe,DateNaissance,Statut Marital,Formation,Deplacement,Pays,Distance Domicile lieu de travail,Salaire,Stocks Option,Heures Sup,Nombre employeurs precedents,Nombre annees de travail,Anciennete,Anciennete dans le poste actuel,Changement de poste en annees,Derniere augmentation,Nombre de formations 2015
1.000000,"10842","VLAMYNCK","MARIE","R&D","Laboratory Technician","1",1992-06-21,"Celibataire","Bac Plus2","Occasionnel","France","240 KM",3597.000000,0.000000,"Non",8.000000,6.000000,4.000000,3.000000,1.000000,2.000000,2.000000
1.000000,"10843","VANDURME","YVETTE","R&D","Laboratory Technician","1",1988-06-22,"Marie","Sans","Occasionnel","France","120 KM",2515.000000,0.000000,"Oui",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,4.000000
1.000000,"10844","DESCOUVEMONT","KARINE","R&D","Laboratory Technician","1",1990-06-22,"Marie","Bac Plus3","Occasionnel","France","30 KM",4420.000000,1.000000,"Non",1.000000,8.000000,8.000000,7.000000,0.000000,7.000000,2.000000
1.000000,"10845","VERMEERSCH","REGINALD","Ventes","Sales Executive","2",1986-06-23,"Marie","Bac Plus2","Occasionnel","France","100 KM",6578.000000,1.000000,"Non",1.000000,10.000000,10.000000,3.000000,1.000000,4.000000,3.000000
1.000000,"10846","VANTYGHEM","ODILE","R&D","Research Scientist","1",1976-06-25,"Marie","Bac","Nomade","France","260 KM",4422.000000,1.000000,"Oui",3.000000,16.000000,1.000000,1.000000,0.000000,0.000000,3.000000
1.000000,"10847","VANMAELE","BEATRICE","R&D","Manufacturing Director","1",1981-06-24,"Marie","Bac Plus2","Occasionnel","France","20 KM",10274.000000,1.000000,"Non",2.000000,15.000000,7.000000,7.000000,6.000000,4.000000,2.000000
1.000000,"10848","VERMEERSCH","REJANE","R&D","Healthcare Representative","1",1982-06-24,"Celibataire","Bac Plus2","Nomade","France","10 KM",5343.000000,0.000000,"Non",0.000000,14.000000,13.000000,9.000000,4.000000,9.000000,3.000000
1.000000,"10849","VANDAMME","Paul","R&D","Laboratory Technician","1",1981-06-24,"Marie","Bac Plus3","Nomade","France","40 KM",2376.000000,1.000000,"Non",1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1.000000,"10850","VANDESOMPELE","JOELLE","Ventes","Sales Executive","1",1973-06-26,"Celibataire","Bac Plus2","Occasionnel","France","90 KM",5346.000000,0.000000,"Non",8.000000,7.000000,4.000000,3.000000,1.000000,3.000000,2.000000
1.000000,"10851","VERMEIRE","MICHELE","Ventes","Sales Representative","1",1984-06-23,"Marie","Sans","Sedentaire","France","20 KM",2827.000000,3.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10852","VERMEERSCH","CLAUDINE","R&D","Manager","1",1960-06-29,"Marie","Bac Plus3","Occasionnel","France","40 KM",19943.000000,1.000000,"Non",4.000000,28.000000,5.000000,2.000000,4.000000,2.000000,2.000000
1.000000,"10853","VANDAMME","VERONIQUE","R&D","Laboratory Technician","1",1987-06-23,"Marie","Sans","Occasionnel","France","60 KM",3131.000000,1.000000,"Non",1.000000,10.000000,10.000000,8.000000,0.000000,8.000000,5.000000
1.000000,"10854","VAMBRE","EVELYNE","R&D","Research Scientist","1",1997-06-20,"Celibataire","Bac","Occasionnel","France","90 KM",2552.000000,0.000000,"Non",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,4.000000
1.000000,"10855","VANDOMME","AURLIE","R&D","Research Scientist","1",1971-06-27,"Marie","Bac Plus2","Occasionnel","France","70 KM",4477.000000,1.000000,"Oui",4.000000,7.000000,3.000000,2.000000,0.000000,2.000000,2.000000
1.000000,"10856","VAN MAELE","NATHALIE","R&D","Manufacturing Director","",1979-06-25,"Marie","Bac Plus2","Occasionnel","France","10 KM",6474.000000,1.000000,"Non",1.000000,14.000000,14.000000,8.000000,3.000000,11.000000,2.000000
1.000000,"10857","VERMEERSCH","MARTINE","R&D","Laboratory Technician","",1996-06-20,"Celibataire","Bac Plus2","Occasionnel","France","30 KM",3033.000000,0.000000,"Non",1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
1.000000,"10858","VANDERMEERSCH","ERIC","R&D","Research Scientist","2",1972-06-26,"Inc","Bac Plus3","Occasionnel","France","100 KM",2936.000000,0.000000,"Oui",1.000000,6.000000,6.000000,4.000000,0.000000,2.000000,4.000000
1.000000,"10859","VANDAMME","AURELIE","R&D","Manager","1",1963-06-29,"Marie","Bac","Occasionnel","France","70 KM",18606.000000,1.000000,"Non",3.000000,26.000000,7.000000,7.000000,4.000000,7.000000,6.000000
1.000000,"10860","VANYMENDAELE","Patrice","R&D","Research Scientist","1",1987-06-23,"Marie","Sans","Occasionnel","France","150 KM",2168.000000,1.000000,"Oui",0.000000,6.000000,5.000000,4.000000,1.000000,3.000000,2.000000
1.000000,"10861","VANDAMME","ERIC","R&D","Research Scientist","2",1994-06-21,"Marie","Bac Plus3","Nomade","France","30 KM",2853.000000,1.000000,"Oui",0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,5.000000
1.000000,"10862","VANDERMEEREN","THERESE","Ventes","Manager","1",1970-06-27,"Inc","Bac Plus2","Occasionnel","France","20 KM",17048.000000,0.000000,"Non",8.000000,28.000000,26.000000,15.000000,15.000000,9.000000,2.000000
1.000000,"10863","VERMERSCH","EDITH","R&D","Research Scientist","1",1972-06-26,"Celibataire","Bac Plus2","Sedentaire","France","170 KM",2290.000000,0.000000,"Non",2.000000,6.000000,0.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10864","VROOMHOUT","Paul","RH","Human Resources","1",1983-06-24,"Marie","Bac Plus2","Occasionnel","France","20 KM",3600.000000,1.000000,"Non",1.000000,5.000000,5.000000,4.000000,1.000000,4.000000,2.000000
1.000000,"10865","VERMEERSCH","GUY","R&D","Research Scientist","2",1975-06-26,"Marie","Bac","Sedentaire","France","50 KM",2107.000000,1.000000,"Non",6.000000,5.000000,1.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10866","COVEMACKER","GISELE","Ventes","Sales Executive","1",1986-06-23,"Marie","Bac Plus3","Occasionnel","France","290 KM",4115.000000,3.000000,"Non",8.000000,8.000000,4.000000,3.000000,0.000000,3.000000,3.000000
1.000000,"10867","VAN RENTERGEM","MARTINE","Ventes","Sales Executive","1",1976-06-25,"Marie","Bac Plus3","Nomade","France","20 KM",4327.000000,3.000000,"Non",5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10868","VAN HEDDEGEM","NOELLE","R&D","Manager","1",1966-06-28,"Marie","Bac Plus2","Nomade","France","20 KM",17856.000000,1.000000,"Non",2.000000,32.000000,2.000000,2.000000,2.000000,2.000000,3.000000
1.000000,"10869","VANTIEGHEM","BENEDICTE","R&D","Laboratory Technician","1",1988-06-22,"Marie","Bac Plus3","Occasionnel","France","190 KM",3196.000000,3.000000,"Non",1.000000,6.000000,6.000000,5.000000,3.000000,3.000000,2.000000
1.000000,"10870","VANDAMME","SANDRINE","R&D","Research Director","",1970-06-27,"Marie","Bac","Occasionnel","France","150 KM",19081.000000,1.000000,"Non",5.000000,25.000000,4.000000,2.000000,0.000000,3.000000,2.000000
1.000000,"10871","VERMERSCH","FRANTZ","Ventes","Sales Executive","2",1981-06-24,"Marie","Bac Plus3","Occasionnel","France","170 KM",8966.000000,3.000000,"Oui",3.000000,15.000000,7.000000,7.000000,1.000000,7.000000,2.000000
1.000000,"10872","VANMOLLEKOT","Paul","R&D","Laboratory Technician","1",1992-06-21,"Marie","Bac","Occasionnel","France","170 KM",2210.000000,1.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10873","VANDROMME","JEAN","Ventes","Sales Executive","2",1983-06-24,"Marie","Bac Plus2","Nomade","France","250 KM",4539.000000,1.000000,"Non",1.000000,10.000000,10.000000,7.000000,0.000000,1.000000,3.000000
1.000000,"10874","Martin","ALAIN","R&D","Laboratory Technician","2",1980-06-24,"Marie","Bac Plus3","Occasionnel","France","60 KM",2741.000000,1.000000,"Non",1.000000,7.000000,7.000000,7.000000,1.000000,7.000000,4.000000
1.000000,"10875","Bernard","VINCENT","R&D","Laboratory Technician","2",1986-06-23,"Marie","Bac Plus3","Occasionnel","France","70 KM",3491.000000,3.000000,"Non",1.000000,10.000000,10.000000,7.000000,8.000000,9.000000,4.000000
1.000000,"10876","Thomas","THIERRY","R&D","Research Scientist","2",1972-06-26,"Celibataire","Bac Plus3","Occasionnel","France","290 KM",4541.000000,0.000000,"Non",1.000000,20.000000,20.000000,11.000000,13.000000,17.000000,3.000000
1.000000,"10877","Petit","RAYNALD","Ventes","Sales Representative","2",1996-06-20,"Celibataire","Bac Plus2","Occasionnel","France","210 KM",2678.000000,0.000000,"Non",1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000
1.000000,"10878","Robert","MONIQUE","R&D","Manufacturing Director","1",1970-06-27,"Marie","Bac Plus3","Occasionnel","France","20 KM",7379.000000,1.000000,"Non",2.000000,12.000000,6.000000,3.000000,1.000000,4.000000,3.000000
1.000000,"10879","Richard","LUCIEN","RH","Human Resources","2",1974-06-26,"Marie","Bac Plus5","Sedentaire","France","20 KM",6272.000000,1.000000,"Non",7.000000,10.000000,4.000000,3.000000,0.000000,3.000000,3.000000
1.000000,"10880","Durand","CHRISTINE","Ventes","Sales Executive","1",1956-06-30,"Marie","Bac Plus3","Occasionnel","France","70 KM",5220.000000,1.000000,"Oui",0.000000,12.000000,11.000000,7.000000,1.000000,9.000000,3.000000
1.000000,"10881","Dubois","PAUL","R&D","Laboratory Technician","",1984-06-23,"Marie","Bac Plus2","Nomade","France","130 KM",2743.000000,1.000000,"Non",1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1.000000,"10882","Moreau","DOMINIQUE","R&D","Research Scientist","1",1984-06-23,"Celibataire","Bac","Nomade","France","20 KM",4998.000000,0.000000,"Oui",4.000000,10.000000,8.000000,7.000000,0.000000,7.000000,2.000000
1.000000,"10883","Laurent","NATACHA","R&D","Manufacturing Director","1",1980-06-24,"Marie","Bac Plus2","Occasionnel","France","10 KM",10252.000000,1.000000,"Oui",2.000000,17.000000,7.000000,7.000000,7.000000,7.000000,2.000000
1.000000,"10884","Simon","PAULETTE","R&D","Research Scientist","1",1983-06-24,"Marie","Bac Plus2","Occasionnel","France","90 KM",2781.000000,1.000000,"Non",0.000000,15.000000,14.000000,10.000000,4.000000,10.000000,5.000000
1.000000,"10885","Michel","RJANE","Ventes","Sales Executive","1",1976-06-25,"Marie","Bac Plus2","Occasionnel","France","100 KM",6852.000000,1.000000,"Non",7.000000,7.000000,5.000000,1.000000,1.000000,3.000000,2.000000
1.000000,"10886","Lefebvre","YVETTE","Ventes","Sales Executive","1",1991-06-22,"Celibataire","Bac Plus3","Occasionnel","France","100 KM",4950.000000,0.000000,"Non",0.000000,5.000000,4.000000,3.000000,1.000000,1.000000,4.000000
1.000000,"10887","Leroy","Philippe","R&D","Research Scientist","",1986-06-23,"Marie","Bac Plus2","Occasionnel","France","10 KM",3579.000000,1.000000,"Oui",0.000000,12.000000,11.000000,9.000000,5.000000,7.000000,2.000000
1.000000,"10888","Roux","YVETTE","R&D","Research Director","1",1974-06-26,"Marie","Bac Plus5","Nomade","France","260 KM",13191.000000,0.000000,"Oui",3.000000,20.000000,1.000000,0.000000,0.000000,0.000000,6.000000
1.000000,"10889","David","CHRISTINE","Ventes","Sales Executive","1",1981-06-24,"Marie","Bac","Sedentaire","France","80 KM",10377.000000,1.000000,"Oui",4.000000,16.000000,13.000000,2.000000,4.000000,12.000000,6.000000
1.000000,"10890","Bertrand","MONIQUE","R&D","Research Scientist","1",1989-06-22,"Marie","Bac Plus2","Occasionnel","France","140 KM",2235.000000,2.000000,"Oui",1.000000,9.000000,9.000000,7.000000,6.000000,8.000000,3.000000
1.000000,"10891","Morel","JANINE","R&D","Manufacturing Director","1",1962-06-29,"Marie","Bac Plus3","Nomade","France","10 KM",10502.000000,1.000000,"Non",7.000000,33.000000,5.000000,4.000000,1.000000,4.000000,2.000000
1.000000,"10892","Fournier","GHISLAINE","R&D","Research Scientist","1",1972-06-26,"Marie","Sans","Occasionnel","France","20 KM",2011.000000,1.000000,"Non",1.000000,10.000000,10.000000,5.000000,7.000000,7.000000,5.000000
1.000000,"10893","Girard","MARIE YVONNE","R&D","Research Scientist","1",1997-06-20,"Inc","Bac Plus2","Sedentaire","France","100 KM",1859.000000,0.000000,"Oui",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000
1.000000,"10894","Bonnet","MARC","R&D","Research Scientist","2",1987-06-23,"Marie","Bac Plus2","Occasionnel","France","10 KM",3760.000000,3.000000,"Non",1.000000,3.000000,3.000000,2.000000,1.000000,2.000000,5.000000
1.000000,"10895","Dupont","ANNE","R&D","Research Director","1",1962-06-29,"Marie","Bac Plus2","Occasionnel","France","30 KM",17779.000000,0.000000,"Non",3.000000,36.000000,10.000000,9.000000,0.000000,9.000000,2.000000
1.000000,"10896","Lambert","MARIE ANGE","R&D","Healthcare Representative","1",1985-06-23,"Marie","Bac","Occasionnel","France","110 KM",6833.000000,0.000000,"Oui",1.000000,6.000000,6.000000,5.000000,0.000000,1.000000,2.000000
1.000000,"10897","Fontaine","EDITH","R&D","Healthcare Representative","1",1985-06-23,"Celibataire","Bac Plus2","Occasionnel","France","240 KM",6812.000000,0.000000,"Non",1.000000,10.000000,10.000000,9.000000,1.000000,8.000000,2.000000
1.000000,"10898","Rousseau","FRED-ERICK","Ventes","Sales Executive","2",1957-06-30,"Celibataire","Bac Plus2","Occasionnel","France","30 KM",5171.000000,0.000000,"Non",5.000000,13.000000,6.000000,1.000000,0.000000,5.000000,2.000000
1.000000,"10899","Vincent","Patrice","R&D","Research Director","1",1973-06-26,"Marie","Bac Plus2","Occasionnel","France","30 KM",19740.000000,1.000000,"Non",3.000000,25.000000,8.000000,7.000000,0.000000,7.000000,2.000000
1.000000,"10900","Muller","LAETITIA","R&D","Manager","",1967-06-28,"Marie","Bac","Occasionnel","France","40 KM",18711.000000,1.000000,"Non",2.000000,23.000000,1.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10901","Lefevre","RITA","R&D","Research Scientist","1",1980-06-24,"Marie","Bac Plus2","Nomade","France","30 KM",3692.000000,0.000000,"Non",1.000000,12.000000,11.000000,10.000000,0.000000,7.000000,2.000000
1.000000,"10902","Faure","SANDRINE","R&D","Laboratory Technician","",1968-06-27,"Celibataire","Bac","Occasionnel","France","20 KM",2559.000000,0.000000,"Non",5.000000,7.000000,1.000000,0.000000,0.000000,0.000000,4.000000
1.000000,"10903","Andre","MARYSE","R&D","Research Scientist","1",1989-06-22,"Marie","Bac","Occasionnel","France","40 KM",2517.000000,3.000000,"Non",1.000000,5.000000,5.000000,3.000000,0.000000,3.000000,2.000000
1.000000,"10904","Mercier","CAROLE","R&D","Healthcare Representative","1",1987-06-23,"Marie","Bac Plus2","Occasionnel","France","70 KM",6623.000000,2.000000,"Oui",1.000000,6.000000,6.000000,0.000000,1.000000,0.000000,2.000000
1.000000,"10905","Blanc","Eric","R&D","Research Director","1",1968-06-27,"Inc","Bac Plus2","Occasionnel","France","10 KM",18265.000000,0.000000,"Non",6.000000,25.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10906","Guerin","GUY","R&D","Research Director","2",1987-06-23,"Marie","Bac Plus2","Occasionnel","France","10 KM",16124.000000,2.000000,"Non",3.000000,9.000000,7.000000,7.000000,1.000000,7.000000,2.000000
1.000000,"10907","VANBAELINGHEM","MARIE CLAUDE","R&D","Research Scientist","1",1982-06-24,"Marie","Bac Plus2","Occasionnel","France","200 KM",2585.000000,0.000000,"Non",0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,5.000000
1.000000,"10908","VERMEERSCH","ALAIN","Ventes","Manager","2",1972-06-26,"Marie","Bac Plus2","Occasionnel","France","50 KM",18213.000000,1.000000,"Non",7.000000,26.000000,22.000000,9.000000,3.000000,10.000000,5.000000
1.000000,"10909","VANDAMME","CHRISTOPHE","Ventes","Sales Executive","2",1983-06-24,"Marie","Bac Plus5","Occasionnel","France","100 KM",8380.000000,2.000000,"Oui",0.000000,10.000000,9.000000,8.000000,0.000000,8.000000,3.000000
1.000000,"10910","VANDAMME","ERIC","R&D","Research Scientist","2",1997-06-20,"Celibataire","Bac Plus2","Occasionnel","France","250 KM",2994.000000,0.000000,"Oui",1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,2.000000
1.000000,"10911","DEVMY","PATRICK","R&D","Research Scientist","1",1993-06-21,"Marie","Bac","Occasionnel","France","10 KM",1223.000000,1.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,2.000000
1.000000,"10912","VANMASSENHOVE","VRONIQUE","Ventes","Sales Representative","1",1991-06-22,"Celibataire","Sans","Nomade","France","240 KM",1118.000000,0.000000,"Oui",1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.000000
1.000000,"10913","VERMEULEN","JOSIANE","R&D","Research Scientist","1",1990-06-22,"Celibataire","Bac","Occasionnel","France","40 KM",2875.000000,0.000000,"Oui",1.000000,8.000000,8.000000,5.000000,2.000000,2.000000,2.000000
1.000000,"10914","VERMOT","monique","Ventes","Manager","",1971-06-27,"Celibataire","Bac Plus2","Occasionnel","France","20 KM",18824.000000,0.000000,"Oui",2.000000,26.000000,24.000000,10.000000,1.000000,11.000000,2.000000
1.000000,"10915","VAN OOST MENART","MARIE Paul","R&D","Healthcare Representative","1",1961-06-29,"Marie","Sans","Sedentaire","France","80 KM",13577.000000,1.000000,"Oui",1.000000,34.000000,33.000000,9.000000,15.000000,0.000000,3.000000
1.000000,"10916","VANCAENEGHEM","ANNE-CHARLOTTE","R&D","Laboratory Technician","",1995-06-21,"Celibataire","Bac","Nomade","France","100 KM",2625.000000,0.000000,"Non",1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1.000000,"10917","VERMEIRE","LAURENCE","Ventes","Manager","1",1970-06-27,"Marie","Bac","Occasionnel","France","40 KM",18789.000000,1.000000,"Non",2.000000,26.000000,11.000000,4.000000,0.000000,8.000000,2.000000
1.000000,"10918","VANDEMBOSSCHE","WILFRIED","Ventes","Sales Executive","2",1982-06-24,"Celibataire","Bac Plus2","Occasionnel","France","20 KM",4538.000000,0.000000,"Oui",0.000000,4.000000,3.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10919","VERMEERSCH","LISA-MARIE","Ventes","Manager","",1965-06-28,"Marie","Bac Plus2","Nomade","France","90 KM",19847.000000,1.000000,"Oui",4.000000,31.000000,29.000000,10.000000,11.000000,10.000000,5.000000
1.000000,"10920","VERMON","FRANCOISE","R&D","Manufacturing Director","1",1957-06-30,"Celibataire","Bac Plus3","Occasionnel","France","180 KM",10512.000000,0.000000,"Non",6.000000,25.000000,9.000000,7.000000,5.000000,4.000000,6.000000
1.000000,"10921","VERMOND","BERNADETTE","R&D","Laboratory Technician","1",1982-06-24,"Marie","Bac Plus2","Nomade","France","190 KM",4444.000000,2.000000,"Non",4.000000,15.000000,11.000000,8.000000,5.000000,10.000000,2.000000
1.000000,"10922","VANDAMME","VALERIE LUCIEN","R&D","Laboratory Technician","1",1988-06-22,"Celibataire","Bac Plus3","Nomade","France","10 KM",2154.000000,0.000000,"Oui",0.000000,5.000000,4.000000,2.000000,0.000000,2.000000,2.000000
1.000000,"10923","VANMEERHAEGHE","ESTHER","R&D","Manager","1",1972-06-26,"Marie","Bac","Occasionnel","France","40 KM",19190.000000,2.000000,"Non",1.000000,26.000000,25.000000,9.000000,14.000000,13.000000,4.000000
1.000000,"10924","VERMERSCH","Paul","RH","Human Resources","1",1982-06-24,"Marie","Bac Plus2","Nomade","France","110 KM",4490.000000,2.000000,"Non",4.000000,14.000000,10.000000,9.000000,1.000000,8.000000,5.000000
1.000000,"10925","VERMERSCHE","JOSE","R&D","Research Scientist","2",1981-06-24,"Marie","Sans","Occasionnel","France","60 KM",3506.000000,0.000000,"Oui",0.000000,4.000000,3.000000,2.000000,2.000000,2.000000,3.000000
1.000000,"10926","VANTIEGHEM","FREDDY","R&D","Research Scientist","2",1974-06-26,"Marie","Bac Plus3","Occasionnel","France","70 KM",2372.000000,0.000000,"Oui",6.000000,18.000000,1.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10927","Thomas","REGIS","Ventes","Sales Executive","2",1973-06-26,"Celibataire","Bac Plus3","Occasionnel","France","40 KM",10231.000000,0.000000,"Non",3.000000,23.000000,21.000000,7.000000,15.000000,17.000000,3.000000
1.000000,"10928","Tessier","CLARISSE","R&D","Manufacturing Director","1",1980-06-24,"Celibataire","Bac Plus3","Occasionnel","France","20 KM",5410.000000,0.000000,"Oui",9.000000,18.000000,16.000000,14.000000,5.000000,12.000000,2.000000
